"Notes"	"Year"	"Year Code"	"Month"	"Month Code"	"Age of Mother"	"Age of Mother Code"	"Marital Status"	"Marital Status Code"	"Education"	"Education Code"	Births
	"2012"	"2012"	"August"	"8"	"45-49 years"	"45-49"	"Unmarried"	"2"	"High school graduate or GED completed"	"3"	22
	"2012"	"2012"	"August"	"8"	"45-49 years"	"45-49"	"Unmarried"	"2"	"Some college credit, but not a degree"	"4"	15
	"2012"	"2012"	"August"	"8"	"45-49 years"	"45-49"	"Unmarried"	"2"	"Associate degree (AA, AS)"	"5"	16
	"2012"	"2012"	"August"	"8"	"45-49 years"	"45-49"	"Unmarried"	"2"	"Bachelor's degree (BA, AB, BS)"	"6"	27
	"2012"	"2012"	"August"	"8"	"45-49 years"	"45-49"	"Unmarried"	"2"	"Master's degree (MA, MS)"	"7"	14
	"2012"	"2012"	"August"	"8"	"45-49 years"	"45-49"	"Unmarried"	"2"	"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	5
	"2012"	"2012"	"August"	"8"	"45-49 years"	"45-49"	"Unmarried"	"2"	"Unknown/Not on certificate"	"Unk"	4
	"2012"	"2012"	"August"	"8"	"45-49 years"	"45-49"	"Unmarried"	"2"	"Excluded"	"999"	15
	"2012"	"2012"	"August"	"8"	"50-54 years"	"50-54"	"Married"	"1"	"8th grade or less"	"1"	1
	"2012"	"2012"	"August"	"8"	"50-54 years"	"50-54"	"Married"	"1"	"High school graduate or GED completed"	"3"	3
	"2012"	"2012"	"August"	"8"	"50-54 years"	"50-54"	"Married"	"1"	"Some college credit, but not a degree"	"4"	6
	"2012"	"2012"	"August"	"8"	"50-54 years"	"50-54"	"Married"	"1"	"Associate degree (AA, AS)"	"5"	2
	"2012"	"2012"	"August"	"8"	"50-54 years"	"50-54"	"Married"	"1"	"Bachelor's degree (BA, AB, BS)"	"6"	11
	"2012"	"2012"	"August"	"8"	"50-54 years"	"50-54"	"Married"	"1"	"Master's degree (MA, MS)"	"7"	5
	"2012"	"2012"	"August"	"8"	"50-54 years"	"50-54"	"Married"	"1"	"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	9
	"2012"	"2012"	"August"	"8"	"50-54 years"	"50-54"	"Married"	"1"	"Unknown/Not on certificate"	"Unk"	8
	"2012"	"2012"	"August"	"8"	"50-54 years"	"50-54"	"Married"	"1"	"Excluded"	"999"	7
	"2012"	"2012"	"August"	"8"	"50-54 years"	"50-54"	"Unmarried"	"2"	"Master's degree (MA, MS)"	"7"	3
	"2012"	"2012"	"August"	"8"	"50-54 years"	"50-54"	"Unmarried"	"2"	"Unknown/Not on certificate"	"Unk"	2
	"2012"	"2012"	"August"	"8"	"50-54 years"	"50-54"	"Unmarried"	"2"	"Excluded"	"999"	2
	"2012"	"2012"	"September"	"9"	"Under 15 years"	"15"	"Married"	"1"	"8th grade or less"	"1"	2
	"2012"	"2012"	"September"	"9"	"Under 15 years"	"15"	"Married"	"1"	"9th through 12th grade with no diploma"	"2"	1
	"2012"	"2012"	"September"	"9"	"Under 15 years"	"15"	"Unmarried"	"2"	"8th grade or less"	"1"	160
	"2012"	"2012"	"September"	"9"	"Under 15 years"	"15"	"Unmarried"	"2"	"9th through 12th grade with no diploma"	"2"	101
	"2012"	"2012"	"September"	"9"	"Under 15 years"	"15"	"Unmarried"	"2"	"High school graduate or GED completed"	"3"	2
	"2012"	"2012"	"September"	"9"	"Under 15 years"	"15"	"Unmarried"	"2"	"Some college credit, but not a degree"	"4"	1
	"2012"	"2012"	"September"	"9"	"Under 15 years"	"15"	"Unmarried"	"2"	"Unknown/Not on certificate"	"Unk"	8
	"2012"	"2012"	"September"	"9"	"Under 15 years"	"15"	"Unmarried"	"2"	"Excluded"	"999"	58
	"2012"	"2012"	"September"	"9"	"15-19 years"	"15-19"	"Married"	"1"	"8th grade or less"	"1"	103
	"2012"	"2012"	"September"	"9"	"15-19 years"	"15-19"	"Married"	"1"	"9th through 12th grade with no diploma"	"2"	804
	"2012"	"2012"	"September"	"9"	"15-19 years"	"15-19"	"Married"	"1"	"High school graduate or GED completed"	"3"	1220
	"2012"	"2012"	"September"	"9"	"15-19 years"	"15-19"	"Married"	"1"	"Some college credit, but not a degree"	"4"	398
	"2012"	"2012"	"September"	"9"	"15-19 years"	"15-19"	"Married"	"1"	"Associate degree (AA, AS)"	"5"	10
	"2012"	"2012"	"September"	"9"	"15-19 years"	"15-19"	"Married"	"1"	"Bachelor's degree (BA, AB, BS)"	"6"	1
	"2012"	"2012"	"September"	"9"	"15-19 years"	"15-19"	"Married"	"1"	"Unknown/Not on certificate"	"Unk"	35
	"2012"	"2012"	"September"	"9"	"15-19 years"	"15-19"	"Married"	"1"	"Excluded"	"999"	429
	"2012"	"2012"	"September"	"9"	"15-19 years"	"15-19"	"Unmarried"	"2"	"8th grade or less"	"1"	635
	"2012"	"2012"	"September"	"9"	"15-19 years"	"15-19"	"Unmarried"	"2"	"9th through 12th grade with no diploma"	"2"	9374
	"2012"	"2012"	"September"	"9"	"15-19 years"	"15-19"	"Unmarried"	"2"	"High school graduate or GED completed"	"3"	7488
	"2012"	"2012"	"September"	"9"	"15-19 years"	"15-19"	"Unmarried"	"2"	"Some college credit, but not a degree"	"4"	2102
	"2012"	"2012"	"September"	"9"	"15-19 years"	"15-19"	"Unmarried"	"2"	"Associate degree (AA, AS)"	"5"	56
	"2012"	"2012"	"September"	"9"	"15-19 years"	"15-19"	"Unmarried"	"2"	"Bachelor's degree (BA, AB, BS)"	"6"	3
	"2012"	"2012"	"September"	"9"	"15-19 years"	"15-19"	"Unmarried"	"2"	"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	1
	"2012"	"2012"	"September"	"9"	"15-19 years"	"15-19"	"Unmarried"	"2"	"Unknown/Not on certificate"	"Unk"	282
	"2012"	"2012"	"September"	"9"	"15-19 years"	"15-19"	"Unmarried"	"2"	"Excluded"	"999"	3137
	"2012"	"2012"	"September"	"9"	"20-24 years"	"20-24"	"Married"	"1"	"8th grade or less"	"1"	954
	"2012"	"2012"	"September"	"9"	"20-24 years"	"20-24"	"Married"	"1"	"9th through 12th grade with no diploma"	"2"	2876
	"2012"	"2012"	"September"	"9"	"20-24 years"	"20-24"	"Married"	"1"	"High school graduate or GED completed"	"3"	8356
	"2012"	"2012"	"September"	"9"	"20-24 years"	"20-24"	"Married"	"1"	"Some college credit, but not a degree"	"4"	7556
	"2012"	"2012"	"September"	"9"	"20-24 years"	"20-24"	"Married"	"1"	"Associate degree (AA, AS)"	"5"	1981
	"2012"	"2012"	"September"	"9"	"20-24 years"	"20-24"	"Married"	"1"	"Bachelor's degree (BA, AB, BS)"	"6"	2153
	"2012"	"2012"	"September"	"9"	"20-24 years"	"20-24"	"Married"	"1"	"Master's degree (MA, MS)"	"7"	166
	"2012"	"2012"	"September"	"9"	"20-24 years"	"20-24"	"Married"	"1"	"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	18
	"2012"	"2012"	"September"	"9"	"20-24 years"	"20-24"	"Married"	"1"	"Unknown/Not on certificate"	"Unk"	301
	"2012"	"2012"	"September"	"9"	"20-24 years"	"20-24"	"Married"	"1"	"Excluded"	"999"	3915
	"2012"	"2012"	"September"	"9"	"20-24 years"	"20-24"	"Unmarried"	"2"	"8th grade or less"	"1"	1291
	"2012"	"2012"	"September"	"9"	"20-24 years"	"20-24"	"Unmarried"	"2"	"9th through 12th grade with no diploma"	"2"	8425
	"2012"	"2012"	"September"	"9"	"20-24 years"	"20-24"	"Unmarried"	"2"	"High school graduate or GED completed"	"3"	18081
	"2012"	"2012"	"September"	"9"	"20-24 years"	"20-24"	"Unmarried"	"2"	"Some college credit, but not a degree"	"4"	12955
	"2012"	"2012"	"September"	"9"	"20-24 years"	"20-24"	"Unmarried"	"2"	"Associate degree (AA, AS)"	"5"	1692
	"2012"	"2012"	"September"	"9"	"20-24 years"	"20-24"	"Unmarried"	"2"	"Bachelor's degree (BA, AB, BS)"	"6"	951
	"2012"	"2012"	"September"	"9"	"20-24 years"	"20-24"	"Unmarried"	"2"	"Master's degree (MA, MS)"	"7"	43
	"2012"	"2012"	"September"	"9"	"20-24 years"	"20-24"	"Unmarried"	"2"	"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	7
	"2012"	"2012"	"September"	"9"	"20-24 years"	"20-24"	"Unmarried"	"2"	"Unknown/Not on certificate"	"Unk"	579
	"2012"	"2012"	"September"	"9"	"20-24 years"	"20-24"	"Unmarried"	"2"	"Excluded"	"999"	7158
	"2012"	"2012"	"September"	"9"	"25-29 years"	"25-29"	"Married"	"1"	"8th grade or less"	"1"	1601
	"2012"	"2012"	"September"	"9"	"25-29 years"	"25-29"	"Married"	"1"	"9th through 12th grade with no diploma"	"2"	3101
	"2012"	"2012"	"September"	"9"	"25-29 years"	"25-29"	"Married"	"1"	"High school graduate or GED completed"	"3"	9890
	"2012"	"2012"	"September"	"9"	"25-29 years"	"25-29"	"Married"	"1"	"Some college credit, but not a degree"	"4"	11870
	"2012"	"2012"	"September"	"9"	"25-29 years"	"25-29"	"Married"	"1"	"Associate degree (AA, AS)"	"5"	6210
	"2012"	"2012"	"September"	"9"	"25-29 years"	"25-29"	"Married"	"1"	"Bachelor's degree (BA, AB, BS)"	"6"	15603
	"2012"	"2012"	"September"	"9"	"25-29 years"	"25-29"	"Married"	"1"	"Master's degree (MA, MS)"	"7"	4786
	"2012"	"2012"	"September"	"9"	"25-29 years"	"25-29"	"Married"	"1"	"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	926
	"2012"	"2012"	"September"	"9"	"25-29 years"	"25-29"	"Married"	"1"	"Unknown/Not on certificate"	"Unk"	731
	"2012"	"2012"	"September"	"9"	"25-29 years"	"25-29"	"Married"	"1"	"Excluded"	"999"	8303
	"2012"	"2012"	"September"	"9"	"25-29 years"	"25-29"	"Unmarried"	"2"	"8th grade or less"	"1"	1553
	"2012"	"2012"	"September"	"9"	"25-29 years"	"25-29"	"Unmarried"	"2"	"9th through 12th grade with no diploma"	"2"	4626
	"2012"	"2012"	"September"	"9"	"25-29 years"	"25-29"	"Unmarried"	"2"	"High school graduate or GED completed"	"3"	9613
	"2012"	"2012"	"September"	"9"	"25-29 years"	"25-29"	"Unmarried"	"2"	"Some college credit, but not a degree"	"4"	8117
	"2012"	"2012"	"September"	"9"	"25-29 years"	"25-29"	"Unmarried"	"2"	"Associate degree (AA, AS)"	"5"	2307
	"2012"	"2012"	"September"	"9"	"25-29 years"	"25-29"	"Unmarried"	"2"	"Bachelor's degree (BA, AB, BS)"	"6"	2252
	"2012"	"2012"	"September"	"9"	"25-29 years"	"25-29"	"Unmarried"	"2"	"Master's degree (MA, MS)"	"7"	364
	"2012"	"2012"	"September"	"9"	"25-29 years"	"25-29"	"Unmarried"	"2"	"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	47
	"2012"	"2012"	"September"	"9"	"25-29 years"	"25-29"	"Unmarried"	"2"	"Unknown/Not on certificate"	"Unk"	511
	"2012"	"2012"	"September"	"9"	"25-29 years"	"25-29"	"Unmarried"	"2"	"Excluded"	"999"	4632
	"2012"	"2012"	"September"	"9"	"30-34 years"	"30-34"	"Married"	"1"	"8th grade or less"	"1"	1731
	"2012"	"2012"	"September"	"9"	"30-34 years"	"30-34"	"Married"	"1"	"9th through 12th grade with no diploma"	"2"	2336
	"2012"	"2012"	"September"	"9"	"30-34 years"	"30-34"	"Married"	"1"	"High school graduate or GED completed"	"3"	7012
	"2012"	"2012"	"September"	"9"	"30-34 years"	"30-34"	"Married"	"1"	"Some college credit, but not a degree"	"4"	8746
	"2012"	"2012"	"September"	"9"	"30-34 years"	"30-34"	"Married"	"1"	"Associate degree (AA, AS)"	"5"	5386
	"2012"	"2012"	"September"	"9"	"30-34 years"	"30-34"	"Married"	"1"	"Bachelor's degree (BA, AB, BS)"	"6"	19474
	"2012"	"2012"	"September"	"9"	"30-34 years"	"30-34"	"Married"	"1"	"Master's degree (MA, MS)"	"7"	10053
	"2012"	"2012"	"September"	"9"	"30-34 years"	"30-34"	"Married"	"1"	"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	3045
	"2012"	"2012"	"September"	"9"	"30-34 years"	"30-34"	"Married"	"1"	"Unknown/Not on certificate"	"Unk"	984
	"2012"	"2012"	"September"	"9"	"30-34 years"	"30-34"	"Married"	"1"	"Excluded"	"999"	9306
	"2012"	"2012"	"September"	"9"	"30-34 years"	"30-34"	"Unmarried"	"2"	"8th grade or less"	"1"	1385
	"2012"	"2012"	"September"	"9"	"30-34 years"	"30-34"	"Unmarried"	"2"	"9th through 12th grade with no diploma"	"2"	2457
	"2012"	"2012"	"September"	"9"	"30-34 years"	"30-34"	"Unmarried"	"2"	"High school graduate or GED completed"	"3"	4609
	"2012"	"2012"	"September"	"9"	"30-34 years"	"30-34"	"Unmarried"	"2"	"Some college credit, but not a degree"	"4"	4028
	"2012"	"2012"	"September"	"9"	"30-34 years"	"30-34"	"Unmarried"	"2"	"Associate degree (AA, AS)"	"5"	1453
	"2012"	"2012"	"September"	"9"	"30-34 years"	"30-34"	"Unmarried"	"2"	"Bachelor's degree (BA, AB, BS)"	"6"	1741
	"2012"	"2012"	"September"	"9"	"30-34 years"	"30-34"	"Unmarried"	"2"	"Master's degree (MA, MS)"	"7"	499
	"2012"	"2012"	"September"	"9"	"30-34 years"	"30-34"	"Unmarried"	"2"	"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	101
	"2012"	"2012"	"September"	"9"	"30-34 years"	"30-34"	"Unmarried"	"2"	"Unknown/Not on certificate"	"Unk"	321
	"2012"	"2012"	"September"	"9"	"30-34 years"	"30-34"	"Unmarried"	"2"	"Excluded"	"999"	2636
	"2012"	"2012"	"September"	"9"	"35-39 years"	"35-39"	"Married"	"1"	"8th grade or less"	"1"	1207
	"2012"	"2012"	"September"	"9"	"35-39 years"	"35-39"	"Married"	"1"	"9th through 12th grade with no diploma"	"2"	1238
	"2012"	"2012"	"September"	"9"	"35-39 years"	"35-39"	"Married"	"1"	"High school graduate or GED completed"	"3"	3248
	"2012"	"2012"	"September"	"9"	"35-39 years"	"35-39"	"Married"	"1"	"Some college credit, but not a degree"	"4"	3638
	"2012"	"2012"	"September"	"9"	"35-39 years"	"35-39"	"Married"	"1"	"Associate degree (AA, AS)"	"5"	2270
	"2012"	"2012"	"September"	"9"	"35-39 years"	"35-39"	"Married"	"1"	"Bachelor's degree (BA, AB, BS)"	"6"	8431
	"2012"	"2012"	"September"	"9"	"35-39 years"	"35-39"	"Married"	"1"	"Master's degree (MA, MS)"	"7"	4982
	"2012"	"2012"	"September"	"9"	"35-39 years"	"35-39"	"Married"	"1"	"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	1860
	"2012"	"2012"	"September"	"9"	"35-39 years"	"35-39"	"Married"	"1"	"Unknown/Not on certificate"	"Unk"	600
	"2012"	"2012"	"September"	"9"	"35-39 years"	"35-39"	"Married"	"1"	"Excluded"	"999"	4339
	"2012"	"2012"	"September"	"9"	"35-39 years"	"35-39"	"Unmarried"	"2"	"8th grade or less"	"1"	782
	"2012"	"2012"	"September"	"9"	"35-39 years"	"35-39"	"Unmarried"	"2"	"9th through 12th grade with no diploma"	"2"	991
	"2012"	"2012"	"September"	"9"	"35-39 years"	"35-39"	"Unmarried"	"2"	"High school graduate or GED completed"	"3"	1784
	"2012"	"2012"	"September"	"9"	"35-39 years"	"35-39"	"Unmarried"	"2"	"Some college credit, but not a degree"	"4"	1547
	"2012"	"2012"	"September"	"9"	"35-39 years"	"35-39"	"Unmarried"	"2"	"Associate degree (AA, AS)"	"5"	622
	"2012"	"2012"	"September"	"9"	"35-39 years"	"35-39"	"Unmarried"	"2"	"Bachelor's degree (BA, AB, BS)"	"6"	918
	"2012"	"2012"	"September"	"9"	"35-39 years"	"35-39"	"Unmarried"	"2"	"Master's degree (MA, MS)"	"7"	405
	"2012"	"2012"	"September"	"9"	"35-39 years"	"35-39"	"Unmarried"	"2"	"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	85
	"2012"	"2012"	"September"	"9"	"35-39 years"	"35-39"	"Unmarried"	"2"	"Unknown/Not on certificate"	"Unk"	182
	"2012"	"2012"	"September"	"9"	"35-39 years"	"35-39"	"Unmarried"	"2"	"Excluded"	"999"	1121
	"2012"	"2012"	"September"	"9"	"40-44 years"	"40-44"	"Married"	"1"	"8th grade or less"	"1"	376
	"2012"	"2012"	"September"	"9"	"40-44 years"	"40-44"	"Married"	"1"	"9th through 12th grade with no diploma"	"2"	296
	"2012"	"2012"	"September"	"9"	"40-44 years"	"40-44"	"Married"	"1"	"High school graduate or GED completed"	"3"	791
	"2012"	"2012"	"September"	"9"	"40-44 years"	"40-44"	"Married"	"1"	"Some college credit, but not a degree"	"4"	812
	"2012"	"2012"	"September"	"9"	"40-44 years"	"40-44"	"Married"	"1"	"Associate degree (AA, AS)"	"5"	461
	"2012"	"2012"	"September"	"9"	"40-44 years"	"40-44"	"Married"	"1"	"Bachelor's degree (BA, AB, BS)"	"6"	1719
	"2012"	"2012"	"September"	"9"	"40-44 years"	"40-44"	"Married"	"1"	"Master's degree (MA, MS)"	"7"	904
	"2012"	"2012"	"September"	"9"	"40-44 years"	"40-44"	"Married"	"1"	"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	390
	"2012"	"2012"	"September"	"9"	"40-44 years"	"40-44"	"Married"	"1"	"Unknown/Not on certificate"	"Unk"	160
	"2012"	"2012"	"September"	"9"	"40-44 years"	"40-44"	"Married"	"1"	"Excluded"	"999"	981
	"2012"	"2012"	"September"	"9"	"40-44 years"	"40-44"	"Unmarried"	"2"	"8th grade or less"	"1"	200
	"2012"	"2012"	"September"	"9"	"40-44 years"	"40-44"	"Unmarried"	"2"	"9th through 12th grade with no diploma"	"2"	216
	"2012"	"2012"	"September"	"9"	"40-44 years"	"40-44"	"Unmarried"	"2"	"High school graduate or GED completed"	"3"	447
	"2012"	"2012"	"September"	"9"	"40-44 years"	"40-44"	"Unmarried"	"2"	"Some college credit, but not a degree"	"4"	372
	"2012"	"2012"	"September"	"9"	"40-44 years"	"40-44"	"Unmarried"	"2"	"Associate degree (AA, AS)"	"5"	165
	"2012"	"2012"	"September"	"9"	"40-44 years"	"40-44"	"Unmarried"	"2"	"Bachelor's degree (BA, AB, BS)"	"6"	250
	"2012"	"2012"	"September"	"9"	"40-44 years"	"40-44"	"Unmarried"	"2"	"Master's degree (MA, MS)"	"7"	122
	"2012"	"2012"	"September"	"9"	"40-44 years"	"40-44"	"Unmarried"	"2"	"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	46
	"2012"	"2012"	"September"	"9"	"40-44 years"	"40-44"	"Unmarried"	"2"	"Unknown/Not on certificate"	"Unk"	53
	"2012"	"2012"	"September"	"9"	"40-44 years"	"40-44"	"Unmarried"	"2"	"Excluded"	"999"	267
	"2012"	"2012"	"September"	"9"	"45-49 years"	"45-49"	"Married"	"1"	"8th grade or less"	"1"	32
	"2012"	"2012"	"September"	"9"	"45-49 years"	"45-49"	"Married"	"1"	"9th through 12th grade with no diploma"	"2"	20
	"2012"	"2012"	"September"	"9"	"45-49 years"	"45-49"	"Married"	"1"	"High school graduate or GED completed"	"3"	50
	"2012"	"2012"	"September"	"9"	"45-49 years"	"45-49"	"Married"	"1"	"Some college credit, but not a degree"	"4"	33
	"2012"	"2012"	"September"	"9"	"45-49 years"	"45-49"	"Married"	"1"	"Associate degree (AA, AS)"	"5"	24
	"2012"	"2012"	"September"	"9"	"45-49 years"	"45-49"	"Married"	"1"	"Bachelor's degree (BA, AB, BS)"	"6"	102
	"2012"	"2012"	"September"	"9"	"45-49 years"	"45-49"	"Married"	"1"	"Master's degree (MA, MS)"	"7"	53
	"2012"	"2012"	"September"	"9"	"45-49 years"	"45-49"	"Married"	"1"	"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	36
	"2012"	"2012"	"September"	"9"	"45-49 years"	"45-49"	"Married"	"1"	"Unknown/Not on certificate"	"Unk"	22
	"2012"	"2012"	"September"	"9"	"45-49 years"	"45-49"	"Married"	"1"	"Excluded"	"999"	58
	"2012"	"2012"	"September"	"9"	"45-49 years"	"45-49"	"Unmarried"	"2"	"8th grade or less"	"1"	14
	"2012"	"2012"	"September"	"9"	"45-49 years"	"45-49"	"Unmarried"	"2"	"9th through 12th grade with no diploma"	"2"	13
	"2012"	"2012"	"September"	"9"	"45-49 years"	"45-49"	"Unmarried"	"2"	"High school graduate or GED completed"	"3"	25
	"2012"	"2012"	"September"	"9"	"45-49 years"	"45-49"	"Unmarried"	"2"	"Some college credit, but not a degree"	"4"	19
	"2012"	"2012"	"September"	"9"	"45-49 years"	"45-49"	"Unmarried"	"2"	"Associate degree (AA, AS)"	"5"	9
	"2012"	"2012"	"September"	"9"	"45-49 years"	"45-49"	"Unmarried"	"2"	"Bachelor's degree (BA, AB, BS)"	"6"	19
	"2012"	"2012"	"September"	"9"	"45-49 years"	"45-49"	"Unmarried"	"2"	"Master's degree (MA, MS)"	"7"	18
	"2012"	"2012"	"September"	"9"	"45-49 years"	"45-49"	"Unmarried"	"2"	"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	7
	"2012"	"2012"	"September"	"9"	"45-49 years"	"45-49"	"Unmarried"	"2"	"Unknown/Not on certificate"	"Unk"	6
	"2012"	"2012"	"September"	"9"	"45-49 years"	"45-49"	"Unmarried"	"2"	"Excluded"	"999"	20
	"2012"	"2012"	"September"	"9"	"50-54 years"	"50-54"	"Married"	"1"	"8th grade or less"	"1"	4
	"2012"	"2012"	"September"	"9"	"50-54 years"	"50-54"	"Married"	"1"	"High school graduate or GED completed"	"3"	1
	"2012"	"2012"	"September"	"9"	"50-54 years"	"50-54"	"Married"	"1"	"Some college credit, but not a degree"	"4"	2
	"2012"	"2012"	"September"	"9"	"50-54 years"	"50-54"	"Married"	"1"	"Bachelor's degree (BA, AB, BS)"	"6"	11
	"2012"	"2012"	"September"	"9"	"50-54 years"	"50-54"	"Married"	"1"	"Master's degree (MA, MS)"	"7"	7
	"2012"	"2012"	"September"	"9"	"50-54 years"	"50-54"	"Married"	"1"	"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	3
	"2012"	"2012"	"September"	"9"	"50-54 years"	"50-54"	"Married"	"1"	"Unknown/Not on certificate"	"Unk"	3
	"2012"	"2012"	"September"	"9"	"50-54 years"	"50-54"	"Married"	"1"	"Excluded"	"999"	1
	"2012"	"2012"	"September"	"9"	"50-54 years"	"50-54"	"Unmarried"	"2"	"8th grade or less"	"1"	2
	"2012"	"2012"	"September"	"9"	"50-54 years"	"50-54"	"Unmarried"	"2"	"9th through 12th grade with no diploma"	"2"	1
	"2012"	"2012"	"September"	"9"	"50-54 years"	"50-54"	"Unmarried"	"2"	"Associate degree (AA, AS)"	"5"	1
	"2012"	"2012"	"September"	"9"	"50-54 years"	"50-54"	"Unmarried"	"2"	"Master's degree (MA, MS)"	"7"	2
	"2012"	"2012"	"September"	"9"	"50-54 years"	"50-54"	"Unmarried"	"2"	"Unknown/Not on certificate"	"Unk"	1
	"2012"	"2012"	"September"	"9"	"50-54 years"	"50-54"	"Unmarried"	"2"	"Excluded"	"999"	1
	"2012"	"2012"	"October"	"10"	"Under 15 years"	"15"	"Married"	"1"	"Some college credit, but not a degree"	"4"	1
	"2012"	"2012"	"October"	"10"	"Under 15 years"	"15"	"Married"	"1"	"Excluded"	"999"	1
	"2012"	"2012"	"October"	"10"	"Under 15 years"	"15"	"Unmarried"	"2"	"8th grade or less"	"1"	131
	"2012"	"2012"	"October"	"10"	"Under 15 years"	"15"	"Unmarried"	"2"	"9th through 12th grade with no diploma"	"2"	95
	"2012"	"2012"	"October"	"10"	"Under 15 years"	"15"	"Unmarried"	"2"	"High school graduate or GED completed"	"3"	1
	"2012"	"2012"	"October"	"10"	"Under 15 years"	"15"	"Unmarried"	"2"	"Unknown/Not on certificate"	"Unk"	3
	"2012"	"2012"	"October"	"10"	"Under 15 years"	"15"	"Unmarried"	"2"	"Excluded"	"999"	36
	"2012"	"2012"	"October"	"10"	"15-19 years"	"15-19"	"Married"	"1"	"8th grade or less"	"1"	118
	"2012"	"2012"	"October"	"10"	"15-19 years"	"15-19"	"Married"	"1"	"9th through 12th grade with no diploma"	"2"	791
	"2012"	"2012"	"October"	"10"	"15-19 years"	"15-19"	"Married"	"1"	"High school graduate or GED completed"	"3"	1176
	"2012"	"2012"	"October"	"10"	"15-19 years"	"15-19"	"Married"	"1"	"Some college credit, but not a degree"	"4"	366
	"2012"	"2012"	"October"	"10"	"15-19 years"	"15-19"	"Married"	"1"	"Associate degree (AA, AS)"	"5"	22
	"2012"	"2012"	"October"	"10"	"15-19 years"	"15-19"	"Married"	"1"	"Bachelor's degree (BA, AB, BS)"	"6"	5
	"2012"	"2012"	"October"	"10"	"15-19 years"	"15-19"	"Married"	"1"	"Unknown/Not on certificate"	"Unk"	41
	"2012"	"2012"	"October"	"10"	"15-19 years"	"15-19"	"Married"	"1"	"Excluded"	"999"	401
	"2012"	"2012"	"October"	"10"	"15-19 years"	"15-19"	"Unmarried"	"2"	"8th grade or less"	"1"	724
	"2012"	"2012"	"October"	"10"	"15-19 years"	"15-19"	"Unmarried"	"2"	"9th through 12th grade with no diploma"	"2"	9546
	"2012"	"2012"	"October"	"10"	"15-19 years"	"15-19"	"Unmarried"	"2"	"High school graduate or GED completed"	"3"	7334
	"2012"	"2012"	"October"	"10"	"15-19 years"	"15-19"	"Unmarried"	"2"	"Some college credit, but not a degree"	"4"	2032
	"2012"	"2012"	"October"	"10"	"15-19 years"	"15-19"	"Unmarried"	"2"	"Associate degree (AA, AS)"	"5"	62
	"2012"	"2012"	"October"	"10"	"15-19 years"	"15-19"	"Unmarried"	"2"	"Bachelor's degree (BA, AB, BS)"	"6"	7
	"2012"	"2012"	"October"	"10"	"15-19 years"	"15-19"	"Unmarried"	"2"	"Unknown/Not on certificate"	"Unk"	275
	"2012"	"2012"	"October"	"10"	"15-19 years"	"15-19"	"Unmarried"	"2"	"Excluded"	"999"	3174
	"2012"	"2012"	"October"	"10"	"20-24 years"	"20-24"	"Married"	"1"	"8th grade or less"	"1"	914
	"2012"	"2012"	"October"	"10"	"20-24 years"	"20-24"	"Married"	"1"	"9th through 12th grade with no diploma"	"2"	2898
	"2012"	"2012"	"October"	"10"	"20-24 years"	"20-24"	"Married"	"1"	"High school graduate or GED completed"	"3"	8221
	"2012"	"2012"	"October"	"10"	"20-24 years"	"20-24"	"Married"	"1"	"Some college credit, but not a degree"	"4"	7401
	"2012"	"2012"	"October"	"10"	"20-24 years"	"20-24"	"Married"	"1"	"Associate degree (AA, AS)"	"5"	1916
	"2012"	"2012"	"October"	"10"	"20-24 years"	"20-24"	"Married"	"1"	"Bachelor's degree (BA, AB, BS)"	"6"	2011
	"2012"	"2012"	"October"	"10"	"20-24 years"	"20-24"	"Married"	"1"	"Master's degree (MA, MS)"	"7"	151
	"2012"	"2012"	"October"	"10"	"20-24 years"	"20-24"	"Married"	"1"	"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	26
	"2012"	"2012"	"October"	"10"	"20-24 years"	"20-24"	"Married"	"1"	"Unknown/Not on certificate"	"Unk"	321
